SAMPLE ID,ACCESSION NUMBER,TRANSECT NAME,STREAM ABBREVIATION,LATITUDE_DD,LONGITUDE_DD,COLLECTION DATE,SEASON,MAT TYPE,AFDM (mg/cm2),CHL-A (ug/cm2),TOTAL_ANNUAL_DISCHARGE (L),VALVES COUNTED PER SAMPLE,Unknown,Marine diatom fragments,record_no,region,Achnanthes,Psammothidium papilio,Psammothidium germainii,Achnanthes taylorensis,Amphora,Amphora cf. oligotraphenta,Craticula molestiformis,Humidophila,Humidophilia arcuata var. parallela,Humidophila australis,Humidophila arcuata,Microcostatus naumannii,Fistulifera,Fistulifera pelliculosa,Hantzschia,Hantzschia amphioxys,Hantzschia abundans,Hantzschia sp. #2,Hantzschia hyperaustralis,Hantzschia amphioxys f. muelleri,Luticola,Luticola bradyi,Luticola gaussii,Luticola laeta,Luticola murrayi,Luticola mutica,Luticola muticopsis,Luticola dolia,Luticola permuticopsis,Luticola mcknightiae,Luticola muticopsis fo. reducta,Luticola austroatlantica,Mayamaea,Mayamaea atomus var. #1,Mayamaea atomus,Mayamaea atomus fo. permitis,Muelleria,Muelleria meridionalis,Muelleria peraustralis,Muelleria supra,Navicula,Navicula seibigiana,Navicula gregaria,Navicula shackletoni,Navicula gregaria_1,Nitzschia,Nitzschia australocommutata,Nitzschia sp. #2,Nitzschia westiorum,Pinnularia,Pinnularia borealis,Chamaepinnularia cymatopleura,Chamaepinnularia quaternaria,Chamaepinnularia deltaica,Chamaepinnularia cymatopleura var. #3,Stauroneis latistauros,Stauronella,Craspedostauros laevissiumus,Melosira charcotii,Luticola sp. #2,Luticola spp.,Hantzschia spp.,Navicula lineola var. perlepida,Luticola sp. #3,Muelleria cryoconicola,Luticola australomutica,Achnanthidium minutissimum,Adlafia bryophila,Amphora veneta,Aulacoseira distans,Chamaepinnularia sp.#2,Frankophila maillardii,Frustulia vulgaris,Luticola muticopsis_1,Mayamaea fossalis var. fossalis,Melosira echinata,Muelleria luculenta,Nitzschia angustatula,Nitzschia fonticola,Nitzschia sp.#1,Pinnuavis genustriata,Pinnularia kolbei,Pinnularia pisciculus,Planothidium delicatulum,Planothidium quadripunctatum,Rhopalodia rupestris,Stauroneis smithii var. sagitta,Tabularia fasciculata,Chamaepinnularia aliena,Hantzschia elongata,Luticola elegans,Luticola transantarctica
09GRN2008O16,853,Green Creek Gauge,GRN,NA,NA,1/7/2008,2008,orange,4.845814978,10.03011024,175385277,280.3,0,1,75,green_bowles,0,12,0,0,0,0,0,0,20.2,6,2,0,0,0,0.2,0,0,0,0,4.5,0.2,0,0,0.2,0,8,77.7,2,0,31.5,0,65.5,0,0,1,0,0,0,2.2,0,0,0,0,0.2,0,0,0,0,0.4,0,0,0,0,0,0,40.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1995O02,454,Green,GRN,-77.6166667,163.05,1/22/1995,1995,orange,17.08883305,9.728612288,27232074,225.75,8.25,1,76,green_bowles,0,5,2,0,0,0,0,0,0,6,0,1,0,0,6.25,2,12,0,40.75,5,0,0,0,6,0,10,33.25,3,4,40,2,0,0,0,0,0,0,0.25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2008B01,711,Von Guerard Lower,VGM,-77.619444,163.287778,12/19/2007,2008,black,6.343612335,9.458220211,18080712,273.3,0,0.2,77,delta_harnish_crescent_vg,0,5,1,0.7,0,0,0,0,7,2,2,0,0,0,11.5,21.9,52.8,0,15.1,29.4,0,0,0,7,0,20,16.7,2,9.5,0,0,45.9,0,0,0,0,0,0.2,0.2,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,10.2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2013O04,2227,Aiken,AIK,-77.600694,163.292417,1/18/2013,2013,orange,17.48898678,9.207703084,258722325,318.4,0,0,78,NA,0,1,0,0,0,7,17,18.2,17.5,11,2.5,0,0,1,4.1,30,18.2,0,0,0,19.1,0,3,8,0,5,2,0,5,2,0,19.7,3.5,1,19.5,0,2.4,4,7.2,0,0,30,0,0.5,0,0,5.1,0,4.7,0,0,4.9,0,1,0,41.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2013O01,2409,Von Guerard Middle,VGM,-77.613889,163.259444,1/10/2013,2013,orange,9.515418502,9.156552423,16980732,487.1,0,0,79,delta_harnish_crescent_vg,0,13.7,0,0.9,0,4,2.5,0,0,0,14,0,0,0,2,47.4,31.3,0,2.2,43.5,0,0,0,42,6.2,0,0,2,5.5,40.7,0,91,0,1,0,0,0,2.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03CAG2010O03,1171,Canada Gauge,CAG,-77.6136333,163.0522667,1/18/2010,2010,orange,4.185022026,8.973459698,158136606,312.9,0,0,80,canada_huey,0,131.5,0,0,0,1,4,0,122.5,4,3,1,0,0,0.2,0,0,0,0,0,0.8,0,5,0,0,4,5,0,0,1,1,9,0,2,10,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0.6,0,0,0,0,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM1994B05,224,Von Guerard Middle,VGM,-77.6193056,163.2884722,1/10/1994,1994,black,27.92951542,8.914215859,67707639,327.5,0,2,81,delta_harnish_crescent_vg,0,0,0,4.4,0,0,1,0,6,2,3,0,0,0,18.2,32.2,4.6,0,2.2,64.9,9.6,0,0,0,0,30.2,23.6,2.2,5.4,28.7,0,49.1,0,5.5,5,0,1.2,7.4,0,0,0,0.2,0,0,0,0,3.8,0,1,1.2,2.4,0,0,2,0,4.5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2007O02,651,Aiken,AIK,NA,NA,1/2/2007,2007,orange,1.321585903,8.794077825,91310958,364.3,0,1.6,82,NA,0,0,0,0,0,2,14.7,0,20.5,9,0,0,0,0,20.3,49.9,62.1,0,3.5,4,1.4,0,2,0,0,5.5,3,2.5,12.2,0,0,16.9,0,3,14,0,0.4,5.2,4.2,0,0,6.7,0,0,0,0,32.1,0,4,2.4,0,0,0.5,13.2,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM1994B02,211,Von Guerard Middle,VGM,-77.6193056,163.2884722,1/10/1994,1994,black,81.71806167,8.689887225,67707639,326.9,0,0,83,delta_harnish_crescent_vg,0,0,0,2,0,0,0,0,11,0,0,0,0,14,0,32,42.4,0,4,26,0,0,0,0,0,35.4,12,4,11,0,0,79.9,0,21,14,0,0,4.5,0,0,0,8.7,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013O02,2260,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,orange,11.54185022,8.645045815,202069188,357.9,0,0,84,canada_huey,0,152.5,1,0.2,0,3,3,0,50.7,15.5,43.4,0,0,0,5.6,3,0.2,0,0,2,0,0,6.2,0,1.2,2.5,0,0,0.5,10,0,27.6,0,4.5,0,0,0,1.4,9.8,2,0,0,0,1,0,0,0.7,0,2,0,1,1.8,0,0,0,3.1,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2010O03,1129,Commonwealth,CMN,-77.563611,163.382556,1/13/2010,2010,orange,1.453744493,8.624945444,199492038,341.5,0,0,85,NA,0,16,0,0,0,1,11.5,0,106,0,5,0,0,24,0,3,0,0,0,3,0,0,3.5,1,0,25,4,0,8,0,2,43.5,0,8,43,0,0,2,0.5,0,0,1,0,4,0,0,0,0,10,0,0,0,3.5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07DEU2013O02,2292,Delta Upper,DEU,-77.6532222,163.0996944,1/17/2013,2013,orange,16.47577093,8.593895154,24706683,318.9,0,0,86,delta_harnish_crescent_vg,0,13,0,0,0,0,0,0,4,2,0,0,0,2,0,12.9,11.2,0,0,6,0,0,0,53,0,0,61,0,9,0,0,87.7,0,3,7,0,0,0,0,1,0,0,0,0,0,0,6.1,0,0.2,0,0,0,0,0,0,37.8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1994O05,233,Green,GRN,-77.624,163.0583889,1/12/1994,1994,orange,6.872246696,8.568720705,58251123,299.1,0,3.6,87,green_bowles,0,2.5,0,0,0,0,1.5,0,14.5,12,5,0,0,1,0.4,1,4,0,8.2,4,0.2,0,0,5.5,0,5.5,71.6,0,3,21.5,2,53.4,0,0,1.5,1,0,0,13.8,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,2,0,51.4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2001O01,586,Canada Gauge,CAG,-77.6,163.05,1/18/2001,2001,orange,2.995594714,8.504008811,93661740,231.9,0,1.6,88,canada_huey,0,73.5,1,0,0,0.7,0.7,0,25.5,27,8.4,5,0,0,12.8,0,15.1,0,0,7.5,5,0,0.5,0.2,0,3.5,9.7,0,0,4,0,2,0,0,12.9,0,1.6,0,2,0.2,0,1.9,0,0,0,0,0,0,1,0.2,0,0,0,3,0.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2010O01,1135,Von Guerard Lower,VGM,-77.6193008,163.2884794,1/11/2010,2010,orange,4.801762115,8.363950929,93741201,323,0,0,89,delta_harnish_crescent_vg,0,0,0,0,0,0,3.5,0,3,1,0,0,0,173,0,7,4,0,1,6,0,0,0,3,0,1,20,2,16,3,0,36,0,5,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG1995O02,600,Canada Gauge,CAG,-77.6,163.05,1/17/1995,1995,orange,11.55301389,8.317106416,41703516,309.8,0,4,90,canada_huey,0,126.2,0,0.2,0,0,0,0,50.5,19,16,0,0,0,8.2,1.8,0,0,1,1,5.2,0,0.7,0.7,0,6.9,5.4,0,0.7,7.7,8.7,4.7,0,1,0,0,4.6,7.4,9.4,0,0,1,0,0,0,0,1.2,0,1.9,0.8,0.2,0,0,0.2,1,10,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013B01,2250,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,black,17.62114537,8.31256652,202069188,435.4,0,0,91,canada_huey,0,133.3,0,0,0,1.5,2,0,69.7,46.4,58.2,0,0,0,5.8,9.2,1.5,0,2.9,5.6,2.2,0,8.3,6.6,2.2,3.6,0,0,2.9,13.2,0,14.8,0,5,0,0,0,5.7,16.7,0,0,0,0,0,0,0,1.4,0,0.2,0,2.1,3.6,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
03CAG2012O02,1003,Canada Gauge,CAG,-77.613241,163.052688,1/18/2012,2012,orange,12.81938326,8.247113485,299214288,338.3,0,0,92,canada_huey,0,140.5,1,0,0,2,2,0,112.5,8,2,0,0,0,3.2,1,2,0,0,0,3.4,0,2,0,0,4,0,0,0,3,3,23,0,0,4,0,2.6,1,3,0.5,0,0.2,0,3.5,0,0,2,0,1.9,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013B02,2251,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,black,19.91189427,8.235840529,202069188,455.1,0,0,93,canada_huey,0,121.3,0.6,0.5,0,0.4,3,0,86.5,25.3,29.5,0,0,0,17.4,19,6.4,0,0,2,4.8,0,8.1,4.4,0,0.2,0,4.6,1.3,14.4,0,8.6,0,5,0,1,0,8.2,21.7,12.4,0,3.9,0,4,0,0,1.7,0,6,0,8.7,6.1,0,0,0,15.6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
03CAG1995O03,601,Canada Gauge,CAG,-77.6,163.05,1/17/1995,1995,orange,8.664760419,8.101249946,41703516,307.2,0,4,94,canada_huey,0,121,0,1,0,1,1,0.4,47.9,17.9,11.7,0,0,0,8.8,5.2,2.9,0,2,2.6,5.6,0,9,0,0,2.2,11,0,1,2,0,6.5,0,0,1,0,4.2,7.6,13.7,0,0,0.2,0,0,0,0,0.2,0,1,1.2,0,0,0,0,0.5,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2010O04,1139,Von Guerard Lower,VGM,-77.6193008,163.2884794,1/11/2010,2010,orange,1.40969163,7.98890693,93741201,328,0,0,95,delta_harnish_crescent_vg,0,0,0,0,0,0,2,0,8,0,0,0,0,6,0,26,23,0,0,17,0,0,0,15,0,27,47,1,27,4,0,70,0,2,19,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1994O01,242,Green,GRN,-77.624,163.0583889,1/12/1994,1994,orange,8.898678414,7.985973568,58251123,324,0,0,96,green_bowles,0,4,0,0,0,0,2,0,5,2,0,0,0,0,0,1,4,0,0,5,0,0,0,2,0,4,160,0,0,1,0,69,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2010O03,1104,Von Guerard Gauge,VGG,-77.6092258,163.2552989,1/27/2010,2010,orange,4.669603524,7.980194073,93741201,345.5,0,0,97,delta_harnish_crescent_vg,0,0,0,0.5,0,0,0,0,1.5,0,1,0,0,55,0.6,1.5,6,0,0,2.5,0,0,0,12,0,23.5,85,1,29,21,0,92,0,2,5,0,0,0,0,0,0,0,0,1,0,0,1.2,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG1994O01,291,Canada Gauge,CAG,-77.61325,163.0526944,1/8/1994,1994,orange,19,7.920288,130137741,312,0,4.5,98,canada_huey,0,146.2,0,1.8,0,0,4,0,48,9.5,23.7,0,0,0,3.4,1.9,0.2,0,0,0,5,0,3.5,0,0,5.6,5.9,1.1,0,8.4,3.4,6.4,0,0,3,0,1.8,4.5,5.2,0.7,0,0,0,0,0,0,0.2,0,1.1,0.4,0.2,0,1.5,2.2,0,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2012O01,1002,Canada Gauge,CAG,-77.613241,163.052688,1/18/2012,2012,orange,9.074889868,7.894115059,299214288,384,0,0,99,canada_huey,0,205.7,0,0,0,0,2.5,0,83.8,0,2,0,0,0,2.4,1.2,0,0,0.5,1.2,6.4,0,2.4,0,0,2.9,8.4,0,1,0,5.7,18.2,0,2,19,0,0.6,3.4,4.7,0,0,2,0,0,0,0,1.1,0,3.9,0,0,1.5,0,0.7,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2008O13,731,Canada Gauge,CAG,-77.6,163.05,1/1/2008,2008,orange,15.55066079,7.867651062,237549708,323.9,0,2,100,canada_huey,0,182.7,1,0,0,1.5,1,0,44.5,13.5,9.7,0,0,2,3.2,4,0,0,0,0,1,0,1,0,0,12.2,4.5,1,0,10,2,3.5,0,0,2,0,0,6.4,5.3,0,0,1,0,1,0,0,2.7,0,0.2,0.2,0,0,0,0.5,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013O03,2261,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,orange,5.022026432,7.775484581,202069188,388.5,0,0,101,canada_huey,0,225.3,0,0,0,1.5,0,0,48.5,11,14.7,0,0,0,4.7,2.5,1.2,0,3.2,1.5,0.2,0,2.9,4.4,0,6,0,3,1.7,9.3,0,7.3,0,4.5,0,0,0,3.5,16.5,2.2,0,2.2,0,0,0.5,0,1,0,0.7,0,1.7,2.9,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
12VGG2010O01,1106,Von Guerard Gauge,VGG,-77.6092258,163.2552989,1/27/2010,2010,orange,4.713656388,7.762372664,93741201,326.9,0,0,102,delta_harnish_crescent_vg,0,0,0,0,0,0,0,0,2,2,0,0,0,37,2.8,6.5,12.5,0,0,11,2,0,0,8.5,0,12,117,0,18.5,4,0,74,0,3,8,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0.7,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2012O03,1004,Canada Gauge,CAG,-77.613241,163.052688,1/18/2012,2012,orange,13.21585903,7.74283002,299214288,320.7,0,0,103,canada_huey,0,166.3,0,0,0,0,6,0,68.5,4,2,0,0,0,3,0,0,0,0,0,3.6,0,8,0,0,5.5,0,0,0.5,0,5,7.5,0,2,23,9,1.2,0.5,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.4,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG1994O03,202,Canada Gauge,CAG,-77.61325,163.0526944,1/8/1994,1994,orange,11.4,7.71453,130137741,262.9,0,1,104,canada_huey,0,123.9,0.2,0.4,0,0,3,0,60,24,5,0,0,0,2.2,2.8,1.2,0,0.2,0,0.4,0,2,1,0,2.9,2.2,0,0,4.1,2.2,2.2,0,0,1.5,0,0.6,3.1,6.5,0,0,1,0,0,0,0,0.9,0,0,0,1,0,0,0.7,0.5,4.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2013O01,2314,Green,GRN,-77.624,163.0583889,1/15/2013,2013,orange,9.074889868,7.64760793,267335793,308.1,0,0,105,green_bowles,0,43.8,3,0.5,0,2.5,5,7,23.9,14.5,26.4,1,0,14,1.9,4.4,1,0,0,4,3.5,0,3.2,0,0,0,0,0,0,0,0,17.1,0,0,19,0,0.6,0.6,15,1,0,0,0,1.4,0,0,1.7,0,6.7,0,0,0.4,7.4,3.1,0,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2010B02,1169,Canada Gauge,CAG,-77.6136333,163.0522667,1/18/2010,2010,black,24.5814978,7.405145554,158136606,360.2,0,0,106,canada_huey,0,96,0,1.8,0,2,4.5,0,125,20,4,0,0,0,3,6.5,1,0,0,0,3.2,0,8.5,0,0,9,9,3.5,0,3,6,21.5,0,4,2,0,4.2,0,7,2,0,0,0,0,0,0,2.6,0,1.5,0,2.9,0,0,1,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2012O01,983,Delta Gauge,DEG,-77.6532222,163.0996944,1/16/2012,2012,orange,5.594713656,7.137689861,65583054,515.9,0,0,107,delta_harnish_crescent_vg,0,0,0,0.2,0,0,0,0,5,0,3,0,0,24,30,75.2,88.7,0,4.2,18,11.2,0,1,0,4,42.7,28.8,0,15.2,31.2,0,38.6,0,0,15.5,0,0.6,1.5,0.2,0,0,0,0,0,0,0,54.2,0,6.6,1.8,0,0,2.7,1.2,0,7.7,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2012O03,907,Von Guerard Middle,VGM,-77.613889,163.259444,1/11/2012,2012,orange,11.3215859,7.073964925,40636683,371.8,0,0,108,delta_harnish_crescent_vg,0,0,0,2,0,1,2,0,9,1,0,0,0,62,1.2,3,25,0,0,13.5,1,0,0,11,0,9,32,2,7,1,0,61.5,0,15.5,35,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2.7,0,0,0.4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14LAG2010O01,1115,Lawson,LAG,-77.7203333,162.26705,1/8/2010,2010,orange,2.555066079,7.013067018,93969828,322.1,0,0,109,NA,0,0,0,0,0,0,0,0,16,0,0,0,0,33,0,1,19.5,0,0,0,0.2,0,0,21,0,9,74,10,15,52,0,63,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2010O04,1099,Von Guerard Gauge,VGG,-77.6092258,163.2552989,1/27/2010,2010,orange,3.700440529,6.969502736,93741201,331,0,0,110,delta_harnish_crescent_vg,0,0,0,0,0,0,0.5,0,2,0,0,0,0,84,5.1,8,15,0,1,3,0.4,0,0,4,0,14.5,93.5,1,11.5,9,0,70,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2012O03,902,Aiken,AIK,-77.601389,163.29238899999999,1/12/2012,2012,orange,5.814977974,6.84121871,171346374,324.8,0,0,111,NA,0,2,0,1,0,3,12.5,0,29,6,1,0,0,53,1.4,20,19,0,1,0,1.4,0,12,1,0,10,4,0,25,0,2,11,0,11,9,19,0.8,2.5,0,0,0,8,0,5.5,0,0,5.5,0,7.3,0,0,0,6.4,1,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2008O15,839,Green Creek Gauge,GRN,NA,NA,1/7/2008,2008,orange,4.49339207,6.831100381,175385277,293.4,0,3,112,green_bowles,0,76.5,1.7,0,0,1.7,0.9,0,85.7,37.5,20.2,0,0,0,2.2,0.2,0,0,0,1,3.6,0,1.7,1,0,1,7.9,0,2,3,1.2,9.2,0,1,4.5,0,0.2,3.1,6.8,0,0,0.2,0,0,0,0,0.2,0,1.8,0.4,0,2.4,0,0.5,0,9.9,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2010O01,1128,Commonwealth,CMN,-77.563611,163.382556,1/13/2010,2010,orange,1.718061674,6.594849912,199492038,302.5,0,0,113,NA,0,19,0,0,0,0,12.5,0,59.5,0,3,1,0,43,0,4,6.5,0,0,4,0,0,4.5,2,0,24.5,11,0,14,5,4,33.5,0,11,23,0,0,5,2.5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG1995O01,599,Canada Gauge,CAG,-77.6,163.05,1/17/1995,1995,orange,9.146135998,6.554129981,41703516,281.7,0,3.6,114,canada_huey,0,94.3,0,0,0,0,1.9,0,38.5,18.7,4.9,0,0,0,8,4.2,1,0,1,7.7,4.1,0,4.7,1,0,7.9,12.2,0,2.2,0,7.5,4,0,0,1,0,2.4,8.7,16.6,0,0,0,0,1,0,0,2.5,0,1.5,0.6,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012B02,952,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,black,15.02202643,6.479169043,265935996,355.2,0,0,115,NA,0,11,0,0,0,0,3,0,122.5,0,2,0,0,2,4.2,9,7.5,0,0,2,2.8,0,15,2,0,8.5,17,0,0,0,0,22,0,44.5,32,8,1.8,15,2.5,4,0,3.2,0,0,0,0,0,0,1.1,0,0,0,3,3,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18LAU2012B01,1038,Lawson Upstream,LAU,-77.7203611,162.2687778,1/23/2012,2012,black,18.54625551,6.43169301,217707372,319.5,0,0,116,NA,0,1,0,0,0,0,2,0,18.5,0,0,0,0,0,2.2,3.5,1,0,0,0.5,8.2,0,0,5,0,45.5,29,2,3.2,0,0,18.5,0,2.2,27.5,0,1.6,1,0,0,0,0,0,0,0,0,147.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1997O01,114,Green creek above gage,GRN,-77.624,163.0583889,1/5/1997,1997,orange,0.308370044,6.386484639,66060342,336.4,0,0,117,green_bowles,0,14,0,0,0,1,5,0,34,6,6,0,0,0,0,21,31.5,0,12,10,0,0,3,0,0,11.1,11,0,1,0,0,76.1,0,22,19,3,0,6,4.5,0,0,0,0,0,0,0,2.6,0,0,0,0,0,5,1,0,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
