sim_id,alpha_q1_length,beta_q1_length,gamma_q1_length,alpha_q1_diff,beta_q1_diff,gamma_q1_diff,alpha_chi_sq,beta_chi_sq,gamma_chi_sq,chi_sq_tot
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-10000_rep-826_2019-08-29_200432_20190829_200658,2,2,2,4.176112076778704,-0.5529266529056478,0.460601504910116,5.108007646973449,0.1393225613534489,0.057793886790114844,5.305124095117012
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-10000_rep-9880_2019-08-30_223442_20190830_223712,2,2,2,2.120574323948336,-0.36471529893148125,-0.25938580282259593,1.3170863380320086,0.06061698940043215,0.018328359779210282,1.3960316872116512
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-287_2019-08-29_183048_20190829_183321,2,2,2,2.275446812982949,-0.36151193934426185,0.0461692136629388,1.5164937503376341,0.05955684597005156,5.806790443953982e-4,1.576631275352081
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-4246_2019-08-30_060707_20190830_060930,2,2,2,-0.8155364987722695,0.08620033208687028,-0.8426962272321745,0.19480228749547115,0.003386135073560683,0.19345203244890666,0.3916404550179385
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-4715_2019-08-30_072915_20190830_073139,2,2,2,-2.638744343689905,0.5028295943196777,-1.4456245740608828,2.0393974802489745,0.1152200504731044,0.5693013871668196,2.7239189178888985
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-8456_2019-08-30_182551_20190830_182814,2,2,2,-0.7624269576221376,0.13042760773266293,-0.29170730389708055,0.1702565131027538,0.00775220872850404,0.023180660389818534,0.20118938222107638
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-9084_2019-08-30_201552_20190830_201814,2,2,2,0.17021001698170934,-0.0033805743755035422,0.3159443673551614,0.008485500779780305,5.2079570117339845e-6,0.02719270630277523,0.03568341503956727
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+05_rep-9877_2019-08-30_223442_20190830_223704,2,2,2,-2.706082284492581,0.6468038408505401,-0.47801625339642584,2.1448120648135918,0.1906477045639227,0.06224672761634005,2.3977064969938544
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-1179_2019-08-29_210458_20190829_210723,2,2,2,-0.3042268767772409,0.05365060967126789,-0.07595938304946515,0.02710830763437357,0.0013117036389876406,0.0015717883123959084,0.02999179958575712
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-3544_2019-08-30_040240_20190830_040512,2,2,2,-4.886195253351944,1.833103726440453,0.4118960482759846,6.99276417987752,1.5313006993260638,0.046217499844957016,8.57028237904854
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-4193_2019-08-30_055631_20190830_055909,2,2,2,-3.9867614575824524,1.2262406357044728,-0.10868813701723212,4.655300818400027,0.685232271300237,0.003218070003530837,5.343751159703794
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-5127_2019-08-30_084046_20190830_084318,2,2,2,-0.3336683354565544,0.0884024047664882,0.21932796657112874,0.032608981716188847,0.003561349191225178,0.013104462794866318,0.04927479370228034
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-7474_2019-08-30_153605_20190830_153836,2,2,2,-2.6543839618820533,0.7311337602230008,0.3350965012101028,2.063643799294328,0.2436015662470346,0.030589401819364627,2.337834767360727
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-7706_2019-08-30_161509_20190830_161737,2,2,2,-3.912883732253934,1.328588488295543,0.822412660721767,4.484366860621897,0.8043913107178051,0.18425138992638218,5.4730095612660845
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-8033_2019-08-30_171241_20190830_171513,2,2,2,-4.33544049451979,1.293490986171998,-0.8349262749826174,5.505207680776572,0.7624532387926739,0.1899010887189277,6.457562008288175
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-8599_2019-08-30_185231_20190830_185507,2,2,2,-2.136700504107276,0.6040981055807868,0.7065586976482834,1.337194410508368,0.1663034841121163,0.13599648745117562,1.6394943820716599
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.001_w-1e+06_rep-8899_2019-08-30_194447_20190830_194718,2,2,2,-2.7302198867406853,0.7306430039348855,0.11873844721853999,2.1832451247014784,0.24327465239157015,0.003840731330372636,2.430360508423421
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-1264_2019-08-29_212047_20190829_212323,2,2,2,7.918301369445855,-0.8765500927792547,0.1376487633809056,18.36416987365179,0.35013851090116105,0.005161498743012352,18.71946988329596
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-2021_2019-08-29_233252_20190829_233520,2,2,2,7.639558495678463,-0.8682183642183732,-0.042996027821146754,17.094002724693638,0.34351391618069765,5.036024893219456e-4,17.438020243363656
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-2417_2019-08-30_004442_20190830_004718,2,2,2,8.620168712244455,-0.9702875333212979,-0.828708542772354,21.764003109761987,0.4290296461091055,0.18708321703908545,22.380115972910176
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-4653_2019-08-30_071833_20190830_072102,2,2,2,9.873701136946453,-0.9613394901652035,0.7341878833796791,28.554016281576054,0.4211530651202542,0.14684042184037222,29.12200976853668
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-4785_2019-08-30_073952_20190830_074218,2,2,2,2.8566527813455718,-0.2534654013745756,2.4968049087999376,2.3901335061172566,0.02927681114884401,1.6982452819151277,4.117655599181228
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-6508_2019-08-30_124546_20190830_124811,2,2,2,0.959674783553421,-0.002218003061351226,1.9615081968149646,0.26974624913059686,2.2418713285522573e-6,1.0481210719349365,1.317869562936862
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-7617_2019-08-30_155925_20190830_160159,2,2,2,0.5541624752806698,-0.013613549770120414,0.9952514503446359,0.08994592172798833,8.445573914967146e-5,0.2698341022848931,0.35986447975203106
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-8319_2019-08-30_180222_20190830_180449,2,2,2,10.314977668685158,-0.968722300939934,1.0690940895665868,31.163328076188076,0.42764657268621875,0.3113601693963214,31.902334818270614
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-8450_2019-08-30_182551_20190830_182817,2,2,2,8.56484190608086,-0.8026471738931984,2.3283147556311086,21.485523980099114,0.2935862840608235,1.476775840007504,23.25588610416744
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10_rep-8873_2019-08-30_193933_20190830_194206,2,2,2,2.894349107194232,-0.5099281311812212,-0.9032996890765936,2.4536300051727538,0.11849617806141592,0.22227720092657482,2.7944033841607445
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-1683_2019-08-29_223447_20190829_223713,2,2,2,6.86188687197018,-0.7729514451404285,0.6882962685980623,13.790955440763566,0.2722643802683788,0.12905713745280994,14.192276958484754
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-3629_2019-08-30_041554_20190830_041830,2,2,2,5.931469914337116,-0.6818685409458556,0.9893412125936791,10.304618347682505,0.21187889944849334,0.26663883251414466,10.783136079645143
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-4510_2019-08-30_065210_20190830_065442,2,2,2,1.2902735145927693,-0.005898661362745639,2.601475297058741,0.4876079893788838,1.58559887537989e-5,1.8436166018762385,2.331240447243876
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-5072_2019-08-30_083251_20190830_083525,2,2,2,5.85302575743456,-0.5370924720590957,3.2668077672291425,10.033861874437584,0.13145724637885553,2.9072230729515556,13.072542193767996
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-5860_2019-08-30_105120_20190830_105402,2,2,2,7.181036990582475,-0.6693948797261193,2.946975373219736,15.103638253625201,0.20419785346151467,2.365833684634181,17.673669791720897
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-6103_2019-08-30_113414_20190830_113638,2,2,2,5.206613996551402,-0.5674143873189736,1.7952443854674875,7.93995444434817,0.1467192463129789,0.8779673226262898,8.964641013287439
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-6109_2019-08-30_113655_20190830_113935,2,2,2,8.181783974158344,-0.7273383593985088,3.2592979044152877,19.60664405793871,0.24107900232910257,2.893871965136704,22.741595025404514
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-7110_2019-08-30_143119_20190830_143348,2,2,2,6.951852593641801,-0.7374754916786024,1.428799851563685,14.154950573503312,0.24784581185361557,0.5561270127434615,14.958923398100389
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-9299_2019-08-30_205209_20190830_205440,2,2,2,5.075001484340962,-0.5111630879221769,2.4808432817902712,7.543616379665462,0.11907082710317696,1.6766015296622785,9.339288736430918
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-100_rep-9415_2019-08-30_211253_20190830_211523,2,2,2,7.052340964823928,-0.6654789950353626,2.8358745437318014,14.567125110856857,0.20181577244234747,2.190812580097746,16.95975346339695
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1000_rep-3785_2019-08-30_044516_20190830_044742,2,2,2,0.6584245231189421,0.04996745900730781,1.927487677578057,0.1269752987609422,0.0011377869021780445,1.0120790108924484,1.1401920965555687
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1000_rep-472_2019-08-29_190153_20190829_190419,2,2,2,6.5581527533550865,-0.6465924184124223,2.4660563246211424,12.59709207746252,0.1905230899209178,1.6566744751242877,14.444289642507725
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1000_rep-7242_2019-08-30_145437_20190830_145708,2,2,2,3.325434158829067,-0.3840555311626672,1.5261972946140254,3.2389478438233836,0.06721627618979449,0.6345305793078658,3.940694699321044
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1000_rep-7295_2019-08-30_150506_20190830_150731,2,2,2,6.988138094209036,-0.6028852607134729,3.8484677811790498,14.303100980846969,0.1656363810410391,4.034659676155097,18.503397038043104
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-1100_2019-08-29_205150_20190829_205416,2,2,2,1.3726303133872673,-0.08334217491478357,1.8419660063622878,0.551841578129286,0.0031653086146606,0.9242605567211372,1.4792674434650839
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-1672_2019-08-29_223208_20190829_223432,2,2,2,1.7478413959847678,-0.16720457045086534,1.549577532255224,0.8947697425305626,0.012740389024540742,0.654120589277786,1.5616307208328895
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-1854_2019-08-29_230355_20190829_230620,2,2,2,4.316694717447312,-0.5287298354552394,1.0356499827143821,5.457703263680461,0.12739548476359946,0.2921845193579737,5.877283267802034
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-2045_2019-08-29_233813_20190829_234038,2,2,2,0.11221376633095836,0.2391007474203546,2.800943240076773,0.0036880731476340487,0.026052431802961584,2.137173664684893,2.1669141696354886
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-3721_2019-08-30_043437_20190830_043703,2,2,2,-0.5032856634378753,0.35518702995147944,2.5548770735460593,0.07418846172291903,0.0574910972676088,1.7781615538199655,1.9098411128104933
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-4500_2019-08-30_064931_20190830_065154,2,2,2,2.297444998425439,-0.3059929061820781,0.8015131672418256,1.545957297637655,0.04266867109262597,0.17500583149716722,1.7636318002274483
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-4875_2019-08-30_075541_20190830_075806,2,2,2,-0.6600424820653572,0.48895886458500737,3.508360479140361,0.12760010306325784,0.10895095678276438,3.353046822170651,3.5895978820166734
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-5647_2019-08-30_101404_20190830_101626,2,2,2,2.101115697750851,-0.21965107402883155,1.5543132539599824,1.2930257761614687,0.021986346226312244,0.6581248634188285,1.9731369858066095
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-5831_2019-08-30_104559_20190830_104822,2,2,2,-0.36361213382279445,0.32052226463809275,2.5378139719906336,0.038724336223424534,0.046816916399136516,1.75448946927341,1.840030721895971
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-7581_2019-08-30_155415_20190830_155646,2,2,2,-1.2941382917651651,0.3637310573006811,0.7161140370556183,0.49053344438688107,0.06029026188806357,0.13969973141821723,0.6905234376931618
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-8469_2019-08-30_182829_20190830_183053,2,2,2,-0.13425414338792585,0.330123125090807,3.1870364294879145,0.005279133484476741,0.04966361124142831,2.766975113997247,2.821917858723152
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-10000_rep-9919_2019-08-30_224235_20190830_224509,2,2,2,3.130591085433325,-0.2945838401206984,2.428787049762313,2.8705157629983127,0.03954615268056711,1.6069785316197938,4.517040447298673
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-3129_2019-08-30_024844_20190830_025108,2,2,2,0.14657236806377227,0.17295403013335875,2.1674403399065874,0.006292329501061803,0.013631629474736836,1.2797510716795863,1.299675030655385
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-3616_2019-08-30_041554_20190830_041822,2,2,2,-0.06542730660960139,0.19936524273867606,1.970817962125544,0.0012537915324707652,0.018112787500000796,1.0580939259794242,1.0774605050118957
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-5124_2019-08-30_084046_20190830_084311,2,2,2,-1.894699948926526,0.7225561005276484,2.3886855918383,1.0514488115012113,0.23791922941355162,1.5543512889024744,2.8437193298172376
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-5939_2019-08-30_110451_20190830_110728,2,2,2,-2.504217206040135,0.9370164651294037,2.4288933056722044,1.8367550305984324,0.40011132578903,1.607119140654351,3.843985497041813
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-6890_2019-08-30_135421_20190830_135643,2,2,2,-1.837392637738688,0.6364822972127429,1.7919082121852874,0.9888062238829547,0.18461163054999036,0.8747072321755414,2.0481250866084864
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-6917_2019-08-30_135937_20190830_140214,2,2,2,-0.47386338774083114,0.32050107325214583,2.273961583368788,0.06576783680419303,0.04681072598644591,1.4086316575014848,1.5212102202921236
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-7225_2019-08-30_145159_20190830_145431,2,2,2,-0.6835926937487198,0.3928735579918241,2.4923321996600833,0.13686804763507762,0.07033832147652193,1.6921663497968449,1.8993727189084444
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-733_2019-08-29_194604_20190829_194827,2,2,2,-2.30084950748037,0.8227039180916362,2.0883907121314813,1.5505425001764965,0.308442014939577,1.1881046725074138,3.047089187623487
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-8211_2019-08-30_174413_20190830_174644,2,2,2,-3.0069898064224647,1.3580991733595558,4.126796788940524,2.648324262677397,0.8405225512198866,4.639352435355436,8.12819924925272
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-8695_2019-08-30_190820_20190830_191047,2,2,2,2.606213563119331,-0.33604823377269155,0.9485721483581848,1.9894235232259116,0.05146235242387161,0.24511615502428408,2.286002030674067
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-8726_2019-08-30_191328_20190830_191551,2,2,2,-2.0649297614986395,0.8505391305922307,3.0094291320510145,1.2488716732045182,0.3296666372574992,2.4671720659571106,4.0457103764191285
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-8821_2019-08-30_193133_20190830_193400,2,2,2,-2.5316382089160836,0.8997487825927113,2.0445940777808786,1.877199936978671,0.3689172271283308,1.1387945885268376,3.3849117526338395
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9056_2019-08-30_201040_20190830_201303,2,2,2,-2.7244714347627914,0.9268090488504326,1.6857275624357584,2.1740611995759345,0.39144155772322253,0.7741158742041022,3.339618631503259
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9187_2019-08-30_203413_20190830_203635,2,2,2,-3.3801806435991253,1.271595519747311,2.2200186454920328,3.3464710209331208,0.7368589764353343,1.3425931954241916,5.425923192792647
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9429_2019-08-30_211529_20190830_211754,2,2,2,0.8568666389347417,0.0021698753396282022,1.7992545985497692,0.21504716248647157,2.1456356113048247e-6,0.8818941066224626,1.0969434147445454
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9458_2019-08-30_212042_20190830_212314,2,2,2,-0.05020769195515662,0.18255298522477448,1.8274898919603046,7.383253200043868e-4,0.015186730241128134,0.9097900120998746,0.9257150676610072
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9468_2019-08-30_212318_20190830_212544,2,2,2,2.2772584214549862,-0.2772426784632769,1.1369891384827646,1.518909439903121,0.03502729275773968,0.35216308491460413,1.9060998175754649
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9532_2019-08-30_213343_20190830_213609,2,2,2,2.1790348752876305,-0.20889111893705614,1.836376350444322,1.3907069016379086,0.019885034680744557,0.9186595199899334,2.3292514563085867
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-970_2019-08-29_202808_20190829_203043,2,2,2,-0.4242432254908568,0.2941705928451519,2.123879752201063,0.05271534822221291,0.03943527845753273,1.2288278539230535,1.320978480602799
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9743_2019-08-30_221056_20190830_221331,2,2,2,0.8843218713133396,0.14543283094431825,3.5058072396322437,0.22904877853182193,0.009638541383336731,3.348168180736147,3.5868555006513057
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-9774_2019-08-30_221613_20190830_221839,2,2,2,2.585632086998908,-0.2680965366710535,1.81092568146763,1.9581263192871785,0.032754336599139275,0.8933722393358773,2.884252895222195
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+05_rep-985_2019-08-29_203047_20190829_203323,2,2,2,2.9198302664784457,-0.305189545535242,1.910737375556927,2.497022523580774,0.04244491862669131,0.9945650540297547,3.53403249623722
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-1526_2019-08-29_220555_20190829_220817,2,2,2,-2.666996206643117,0.8192505590012771,1.001473412699628,2.0833011019666396,0.3058580343176487,0.27321846422667273,2.6623776005109607
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-1697_2019-08-29_223724_20190829_223957,2,2,2,-3.650863632053202,1.3646731975879418,1.9649556387860017,3.9038980752046037,0.8486795244239269,1.0518085527046936,5.804386152333224
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-1939_2019-08-29_231941_20190829_232216,2,2,2,0.07705749726963873,0.12246603322240324,1.470870935430284,0.001739150022674305,0.006834672389885725,0.5893595569960577,0.5979333794086177
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-2236_2019-08-30_001251_20190830_001517,2,2,2,0.22889630470478828,0.07994502380826773,1.3421306702350577,0.01534563310711891,0.0029125223900352206,0.49070535744964383,0.508963512946798
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-3806_2019-08-30_044757_20190830_045019,2,2,2,-3.711276696335788,1.6152067613174421,3.4908997042023415,4.034167412396898,1.1888926663692092,3.319754288315735,8.542814367081842
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-4278_2019-08-30_061223_20190830_061446,2,2,2,-4.036400161628927,1.645965160493334,2.495341899627988,4.771947724149393,1.234603992794831,1.696255682726836,7.70280739967106
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-4862_2019-08-30_075540_20190830_075815,2,2,2,-4.0902907006941325,1.331315598128029,0.2371878803548384,4.900220211138306,0.8076969465400446,0.015325554107529045,5.72324271178588
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-5826_2019-08-30_104559_20190830_104833,2,2,2,-3.7859462843595866,1.4138646776827977,1.837585523735914,4.198132517044363,0.9109658356539809,0.9198697122993926,6.028968064997736
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-5933_2019-08-30_110451_20190830_110725,2,2,2,-1.8169690100523006,0.5438793073764745,1.0310438458651312,0.9669461484187483,0.1348004903305594,0.2895912706086149,1.3913379093579223
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-6004_2019-08-30_111815_20190830_112047,2,2,2,-1.815556478977994,0.6080276319015749,1.6001980494613512,0.9654433043257493,0.16847405650640213,0.697555345436243,1.8314727062683946
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-6715_2019-08-30_132252_20190830_132525,2,2,2,-4.080461440585798,1.5695599131342624,1.8311262003055226,4.87669735178581,1.1226443544813587,0.913414183598351,6.91275588986552
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-693_2019-08-29_194053_20190829_194317,2,2,2,0.100185086171793,0.04225056499537683,0.6608306160532607,0.002939770312006461,8.134885455377759e-4,0.1189628907150427,0.12271614957258693
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-7729_2019-08-30_162023_20190830_162254,2,2,2,-3.6845745728158743,1.2072531147082262,0.7557242392198305,3.976325689963589,0.664175833456564,0.15558148120705168,4.796083004627205
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-7756_2019-08-30_162532_20190830_162758,2,2,2,-2.0926515278223867,0.6715428023405994,1.4002111780117588,1.2826290658607875,0.20551039672096008,0.5340947123642743,2.022234174946022
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-8266_2019-08-30_175439_20190830_175700,2,2,2,-3.8780021123298027,1.4332865362184353,1.647954643001171,4.4047709539398765,0.9361650917492051,0.7398125706129218,6.080748616302004
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-8952_2019-08-30_195232_20190830_195501,2,2,2,-4.125161294302452,1.5023982994920915,1.2315002852514958,4.984127183465577,1.0286237960939604,0.4131428406327296,6.425893820192266
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-939_2019-08-29_202249_20190829_202512,2,2,2,-1.70337494935076,0.501036055061939,0.9455813218515168,0.8498215887435814,0.1143995612499906,0.24357290041525315,1.2077940504088251
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-9611_2019-08-30_214651_20190830_214915,2,2,2,0.2212105860051281,0.10672397953039914,1.6161975711913428,0.01433240461358166,0.0051905146607731465,0.7115740428045919,0.7310969620789467
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-9888_2019-08-30_223720_20190830_223942,2,2,2,-2.429181934721976,0.6804979099874466,0.5508005701917007,1.7283326450153,0.21102795564989713,0.08264564245437853,2.0220062431195758
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.01_w-1e+06_rep-9929_2019-08-30_224235_20190830_224508,2,2,2,-3.954864720925104,1.358622250387128,0.880199550526104,4.581107816905146,0.8411701367781471,0.2110539490160904,5.633331902699383
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-1094_2019-08-29_204907_20190829_205146,2,2,2,19.280545309385552,-0.8411701648441463,14.76431651230309,108.8794386982777,0.32244386723018176,59.38241988110391,168.5843024466118
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-1280_2019-08-29_212326_20190829_212557,2,2,2,17.34280107217691,-0.946350842904959,9.439522611653032,88.09387886743211,0.4081226960006994,24.27343617827291,112.77543774170573
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-6000_2019-08-30_111536_20190830_111806,2,2,2,19.740995921343483,-0.8199013204520529,15.976427900938376,114.14197034854149,0.3063441363255654,69.53293563466295,183.98125011953
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-6672_2019-08-30_131450_20190830_131729,2,2,2,17.619174495141422,-0.8353960407740819,12.884699717097817,90.92396393597075,0.31803229677405587,45.225127605303705,136.4671238380485
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-8381_2019-08-30_181248_20190830_181515,2,2,2,18.413909915064067,-0.8388488840180419,13.76616760652221,99.31143926703484,0.3206667000249872,51.62467177865789,151.25677774571773
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-8673_2019-08-30_190545_20190830_190812,2,2,2,16.56125924487681,-0.8277510510143296,11.78571493793163,80.33299498556104,0.31223809027312,37.83929731506521,118.48453039089938
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-10_rep-9403_2019-08-30_211014_20190830_211244,2,2,2,18.920665889619137,-0.8233808415321255,14.847522269072932,104.85281178472779,0.3089497979282433,60.05361679177023,165.21537837442628
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-169_2019-08-29_181004_20190829_181237,2,2,2,3.0809534770496505,0.3556080316653918,11.255670718677727,2.780209535285522,0.05762746595680045,34.51230426905174,37.35014127029406
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-2572_2019-08-30_011123_20190830_011350,2,2,2,13.277452282948206,-0.6408473355289812,12.1725306359345,51.63411601664214,0.18715247131205812,40.36388407616786,92.18515256412206
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-2797_2019-08-30_015055_20190830_015322,2,2,2,14.603093460567043,-0.7463163650795983,11.406667166958485,62.459280500974835,0.25382379319572757,35.4444904062033,98.15759470037386
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-2806_2019-08-30_015333_20190830_015558,2,2,2,4.584539108413642,0.12367610053201616,11.37501548135775,6.156000001735027,0.006970404277824669,35.2480576824337,41.41102808844656
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-3867_2019-08-30_045829_20190830_050107,2,2,2,14.81241295566169,-0.7733380373696139,10.9963812400308,64.26268544393595,0.27253679483235593,32.940544539009984,97.47576677777829
SIM_METACOMM_nicheScaling-20_m-0.9_nu-0.1_w-100_rep-4083_2019-08-30_053811_20190830_054039,2,2,2,5.073144638374586,0.15756434833804045,12.9793757075673,7.538097259648666,0.011313638962714425,45.892192388214816,53.441603286826194
