row,col,NDVI,NDVI_log1p,NDVI_log1p_01,region
1594,177,0.2304711639881134,0.2073971561884542,0.24944715012265334,delta_harnish_crescent_vg
1598,180,0.2304711639881134,0.2073971561884542,0.24944715012265334,delta_harnish_crescent_vg
1614,189,0.23040860891342163,0.20734631658597213,0.24932343261326348,delta_harnish_crescent_vg
891,447,0.23034191131591797,0.20729210743557538,0.24919151535298212,delta_harnish_crescent_vg
1319,470,0.2301350235939026,0.20712393863905665,0.24878227878057327,delta_harnish_crescent_vg
1605,181,0.23005196452140808,0.20705641607030287,0.2486179634904061,delta_harnish_crescent_vg
720,416,0.2299032360315323,0.20693549639662462,0.24832370704202048,delta_harnish_crescent_vg
798,417,0.22989799082279205,0.20693123165467475,0.24831332884812304,delta_harnish_crescent_vg
822,459,0.22988463938236237,0.206920375865821,0.24828691142757134,delta_harnish_crescent_vg
887,451,0.22976350784301758,0.206821880851744,0.2480472250957747,delta_harnish_crescent_vg
1329,412,0.22973452508449554,0.2067983128243373,0.24798987260854752,delta_harnish_crescent_vg
826,462,0.22949057817459106,0.20659991950899473,0.247507085063888,delta_harnish_crescent_vg
796,433,0.2294747680425644,0.20658706033466662,0.2474757924309205,delta_harnish_crescent_vg
897,448,0.22939147055149078,0.20651930757138243,0.24731091696536667,delta_harnish_crescent_vg
1542,1595,0.22936317324638367,0.20649628997979008,0.24725490395651276,canada_huey
1658,1414,0.2293173223733902,0.20645899284168656,0.24716414185751395,canada_huey
1314,440,0.22923406958580017,0.20639126776756841,0.24699933377318445,delta_harnish_crescent_vg
797,416,0.22901608049869537,0.20621391471204745,0.2465677474263109,delta_harnish_crescent_vg
782,467,0.22897954285144806,0.20618418508445746,0.24649540076542154,delta_harnish_crescent_vg
1598,176,0.22881537675857544,0.20605059697113937,0.24617031583444401,delta_harnish_crescent_vg
1542,1627,0.22865942120552063,0.2059236735508924,0.2458614493471079,canada_huey
1596,176,0.2286393642425537,0.20590734915185216,0.24582172413501058,delta_harnish_crescent_vg
1312,469,0.22844140231609344,0.20574621327908565,0.2454296020908017,delta_harnish_crescent_vg
1908,1862,0.22839286923408508,0.20570670464590132,0.24533345834737474,canada_huey
826,460,0.22837407886981964,0.20569140782315604,0.24529623372878548,delta_harnish_crescent_vg
688,448,0.22831247746944427,0.20564125783537732,0.24517419438777951,delta_harnish_crescent_vg
1311,469,0.22826282680034637,0.2056008351631976,0.24507582634238181,delta_harnish_crescent_vg
767,485,0.22821113467216492,0.20555874871815497,0.24497340952742766,delta_harnish_crescent_vg
738,487,0.22815796732902527,0.20551545934189255,0.24486806539504355,delta_harnish_crescent_vg
757,275,0.22812648117542267,0.2054898221209074,0.24480567755223775,delta_harnish_crescent_vg
889,449,0.22809439897537231,0.20546369890022198,0.24474210703550164,delta_harnish_crescent_vg
1637,199,0.22788310050964355,0.20529163016889654,0.24432338002261897,delta_harnish_crescent_vg
920,1791,0.2278536707162857,0.2052676619702654,0.24426505372393773,green_bowles
1056,454,0.22780154645442963,0.20522520954331278,0.24416174629678014,delta_harnish_crescent_vg
795,432,0.22765979170799255,0.20510974875849697,0.24388077398322497,delta_harnish_crescent_vg
691,448,0.22765594720840454,0.2051066171860258,0.24387315334247067,delta_harnish_crescent_vg
784,422,0.22755619883537292,0.20502536280379471,0.24367542186335087,delta_harnish_crescent_vg
831,462,0.22753813862800598,0.20501065036925264,0.24363961934583023,delta_harnish_crescent_vg
1615,183,0.22746847569942474,0.20495389864549485,0.24350151476644502,delta_harnish_crescent_vg
1328,412,0.22739338874816895,0.20489272457100485,0.24335264845424673,delta_harnish_crescent_vg
1610,177,0.22724732756614685,0.2047737163746332,0.2430630435609497,delta_harnish_crescent_vg
1562,1395,0.22716963291168213,0.20471040630487589,0.24290897933213443,canada_huey
494,788,0.2271135300397873,0.20466468796825402,0.24279772435640365,delta_harnish_crescent_vg
761,487,0.22692222893238068,0.20450878061678637,0.24241832585056458,delta_harnish_crescent_vg
853,745,0.22675807774066925,0.20437498063354498,0.24209272533689274,delta_harnish_crescent_vg
792,429,0.2267191857099533,0.20434327703367994,0.24201557504022433,delta_harnish_crescent_vg
793,431,0.2267191857099533,0.20434327703367994,0.24201557504022433,delta_harnish_crescent_vg
1325,398,0.22663851082324982,0.20427751011608242,0.24185553210424182,delta_harnish_crescent_vg
673,480,0.22656983137130737,0.20422151857979165,0.24171927743114027,delta_harnish_crescent_vg
769,484,0.2264733463525772,0.20414285301070906,0.24152784579504383,delta_harnish_crescent_vg
1567,1396,0.22622309625148773,0.2039387918006784,0.24103126550260381,canada_huey
209,1883,0.22618676722049713,0.20390916459069658,0.24095916807362777,green_bowles
692,450,0.22618280351161957,0.2039059320364153,0.240951301694956,delta_harnish_crescent_vg
1331,409,0.22616373002529144,0.20389037674186972,0.2409134480886127,delta_harnish_crescent_vg
1564,1393,0.22609663009643555,0.20383565177875912,0.24078027560482146,canada_huey
456,913,0.2260713428258896,0.20381502735920376,0.24073008634889836,delta_harnish_crescent_vg
825,459,0.2259918451309204,0.20375018588579683,0.24057229546928036,delta_harnish_crescent_vg
867,761,0.22571346163749695,0.20352309212061115,0.2400196657543519,delta_harnish_crescent_vg
1931,1868,0.22571346163749695,0.20352309212061115,0.2400196657543519,canada_huey
679,481,0.22566165030002594,0.2034808208768293,0.23991679923407677,delta_harnish_crescent_vg
867,746,0.22551369667053223,0.20336010031731794,0.2396230273274186,delta_harnish_crescent_vg
471,885,0.22546474635601044,0.20332015682889798,0.23952582536944889,delta_harnish_crescent_vg
472,889,0.22532816231250763,0.2032086957232606,0.23925458622299486,delta_harnish_crescent_vg
1902,391,0.22527404129505157,0.2031645261576043,0.2391471001612036,delta_harnish_crescent_vg
737,487,0.22526471316814423,0.20315691303425304,0.2391285737248486,delta_harnish_crescent_vg
799,452,0.22518546879291534,0.2030922356326557,0.23897118211183876,delta_harnish_crescent_vg
821,458,0.22510860860347748,0.20302950015108873,0.23881851613588867,delta_harnish_crescent_vg
866,746,0.2250967025756836,0.2030197817591322,0.23879486655584803,delta_harnish_crescent_vg
473,893,0.2250967025756836,0.2030197817591322,0.23879486655584803,delta_harnish_crescent_vg
1619,177,0.22506433725357056,0.20299336282454888,0.23873057642319925,delta_harnish_crescent_vg
1309,470,0.22489434480667114,0.20285459113960827,0.2383928773383029,delta_harnish_crescent_vg
859,755,0.22489292919635773,0.20285343543900647,0.2383900649559656,delta_harnish_crescent_vg
1591,175,0.22482474148273468,0.20279776558410295,0.2382545930903233,delta_harnish_crescent_vg
1596,179,0.22482474148273468,0.20279776558410295,0.2382545930903233,delta_harnish_crescent_vg
739,488,0.22482474148273468,0.20279776558410295,0.2382545930903233,delta_harnish_crescent_vg
698,447,0.22476497292518616,0.20274896675284657,0.23813584177108735,delta_harnish_crescent_vg
1587,170,0.22445765137672424,0.20249801239122547,0.23752514760601712,delta_harnish_crescent_vg
1594,180,0.22443149983882904,0.20247665451319885,0.23747317348847286,delta_harnish_crescent_vg
681,481,0.22440224885940552,0.20245276479063973,0.23741503816028905,delta_harnish_crescent_vg
820,461,0.22437044978141785,0.2024267933495116,0.23735183699712553,delta_harnish_crescent_vg
894,449,0.22427932918071747,0.20235236816913235,0.2371707242916188,delta_harnish_crescent_vg
461,914,0.22423361241817474,0.20231502569748652,0.2370798518740362,delta_harnish_crescent_vg
1621,186,0.22419768571853638,0.20228567898911184,0.23700843704206173,delta_harnish_crescent_vg
1311,472,0.22411513328552246,0.20221824280824113,0.236844331975681,delta_harnish_crescent_vg
826,463,0.22385820746421814,0.202008333804764,0.23633352115417894,delta_harnish_crescent_vg
831,460,0.22375530004501343,0.2019242458399365,0.23612889418877755,delta_harnish_crescent_vg
891,449,0.22375240921974182,0.2019218835795353,0.2361231456589091,delta_harnish_crescent_vg
1313,433,0.22363781929016113,0.2018282410305625,0.23589526773763853,delta_harnish_crescent_vg
797,453,0.22344626486301422,0.20167168373955754,0.2355142876124145,delta_harnish_crescent_vg
1483,1541,0.22344626486301422,0.20167168373955754,0.2355142876124145,canada_huey
867,745,0.22332708537578583,0.20157426606308088,0.2352772229676134,delta_harnish_crescent_vg
1854,1840,0.22332708537578583,0.20157426606308088,0.2352772229676134,canada_huey
1563,1394,0.22325463593006134,0.20151504102668438,0.23513309961418857,canada_huey
472,893,0.22321349382400513,0.2014814071480659,0.23505125200935595,delta_harnish_crescent_vg
695,447,0.22315382957458496,0.20143262931420478,0.23493255178700745,delta_harnish_crescent_vg
823,455,0.22315046191215515,0.2014298760488473,0.23492585175167893,delta_harnish_crescent_vg
1495,620,0.22286905348300934,0.20119978104869196,0.23436591857060574,delta_harnish_crescent_vg
750,493,0.22281517088413239,0.20115571763416867,0.23425869082621184,delta_harnish_crescent_vg
1625,555,0.2227548509836197,0.20110638770291703,0.2341386470820661,delta_harnish_crescent_vg
844,462,0.2226777970790863,0.2010433690754198,0.23398529207418867,delta_harnish_crescent_vg
895,448,0.22256070375442505,0.20094759655694291,0.23375223089991737,delta_harnish_crescent_vg
496,792,0.22254669666290283,0.2009361393166434,0.2337243498551189,delta_harnish_crescent_vg
893,447,0.22251653671264648,0.2009114692387115,0.23366431554231593,delta_harnish_crescent_vg
922,447,0.22251653671264648,0.2009114692387115,0.23366431554231593,delta_harnish_crescent_vg
890,450,0.22243349254131317,0.20084353805781077,0.23349900589981987,delta_harnish_crescent_vg
1598,179,0.22240695357322693,0.2008218278737131,0.2334461744500479,delta_harnish_crescent_vg
862,766,0.22240695357322693,0.2008218278737131,0.2334461744500479,delta_harnish_crescent_vg
886,449,0.22239424288272858,0.20081142973539667,0.23342087071610831,delta_harnish_crescent_vg
821,459,0.2223907709121704,0.20080858942793522,0.23341395886495536,delta_harnish_crescent_vg
859,774,0.22232037782669067,0.2007510013684743,0.23327381907354736,delta_harnish_crescent_vg
1587,762,0.2223150134086609,0.20074661264200078,0.2332631391649291,delta_harnish_crescent_vg
670,500,0.22218312323093414,0.20063870486667637,0.23300054700143516,delta_harnish_crescent_vg
1527,123,0.2221698760986328,0.20062786589840534,0.2329741705135521,delta_harnish_crescent_vg
1279,480,0.22204536199569702,0.2005259811698406,0.23272623535577155,delta_harnish_crescent_vg
1323,392,0.22194822132587433,0.2004464877779293,0.23253278922362117,delta_harnish_crescent_vg
1042,474,0.22194822132587433,0.2004464877779293,0.23253278922362117,delta_harnish_crescent_vg
907,447,0.22185440361499786,0.2003697076730509,0.23234594584006793,delta_harnish_crescent_vg
1295,470,0.22185440361499786,0.2003697076730509,0.23234594584006793,delta_harnish_crescent_vg
911,448,0.2217712551355362,0.20030165430391392,0.23218033885409303,delta_harnish_crescent_vg
1312,440,0.22174668312072754,0.2002815423052052,0.23213139656761525,delta_harnish_crescent_vg
1295,472,0.22171072661876678,0.200252111465265,0.23205977700257363,delta_harnish_crescent_vg
795,431,0.22158940136432648,0.20015279885675613,0.2318181010653933,delta_harnish_crescent_vg
791,430,0.22151514887809753,0.20009201350375563,0.23167018070186846,delta_harnish_crescent_vg
1590,175,0.2214653640985489,0.20005125609346022,0.23157099807563317,delta_harnish_crescent_vg
1310,436,0.22143720090389252,0.20002819893591242,0.23151488878354282,delta_harnish_crescent_vg
201,1875,0.221298947930336,0.1999150037602729,0.23123942980036116,green_bowles
890,448,0.2212425023317337,0.19986878501658994,0.23112695709057549,delta_harnish_crescent_vg
830,439,0.22123953700065613,0.1998663568873101,0.23112104826965021,delta_harnish_crescent_vg
892,447,0.2212086021900177,0.19984102590063021,0.23105940564403113,delta_harnish_crescent_vg
847,462,0.22110863029956818,0.1997591594754374,0.23086018476634865,delta_harnish_crescent_vg
827,461,0.22101111710071564,0.19967930000170916,0.2306658477788726,delta_harnish_crescent_vg
798,460,0.22096744179725647,0.19964352957833287,0.23057880092024508,delta_harnish_crescent_vg
866,760,0.22087346017360687,0.19956655353651118,0.23039148072669655,delta_harnish_crescent_vg
1312,470,0.220829576253891,0.19953060819912502,0.23030400821710795,delta_harnish_crescent_vg
657,504,0.22080841660499573,0.1995132758599677,0.2302618301958852,delta_harnish_crescent_vg
855,742,0.22077676653862,0.199487350025722,0.23019874001647506,delta_harnish_crescent_vg
477,891,0.22076189517974854,0.19947516806923296,0.23016909538428404,delta_harnish_crescent_vg
888,449,0.2205786406993866,0.19932504195776846,0.2298037654505709,delta_harnish_crescent_vg
658,504,0.22048307955265045,0.19924674721741661,0.22961323622135293,delta_harnish_crescent_vg
690,453,0.22015602886676788,0.19897874308135904,0.22896105165262182,delta_harnish_crescent_vg
762,485,0.2201191484928131,0.19894851667550142,0.22888749608829909,delta_harnish_crescent_vg
797,418,0.2200900912284851,0.19892470128798762,0.22882954165347827,delta_harnish_crescent_vg
864,452,0.22000113129615784,0.19885178603666792,0.22865210334063954,delta_harnish_crescent_vg
822,458,0.22000113129615784,0.19885178603666792,0.22865210334063954,delta_harnish_crescent_vg
1070,453,0.2199871838092804,0.1988403536156262,0.22862428269318114,delta_harnish_crescent_vg
892,448,0.21993790566921234,0.1987999604574204,0.22852598646965394,delta_harnish_crescent_vg
763,488,0.21972841024398804,0.19862821940875916,0.22810805686825966,delta_harnish_crescent_vg
762,487,0.21972021460533142,0.19862150015378233,0.2280917056489325,delta_harnish_crescent_vg
802,451,0.21954146027565002,0.19847493586193765,0.22773504335679698,delta_harnish_crescent_vg
827,458,0.2195138782262802,0.19845231886843562,0.22768000519816964,delta_harnish_crescent_vg
1318,471,0.2195032685995102,0.19844361894864712,0.22765883405686294,delta_harnish_crescent_vg
836,461,0.2194530963897705,0.19840247658917978,0.22755871466183977,delta_harnish_crescent_vg
1317,434,0.21938154101371765,0.19834379661557602,0.22741591771161024,delta_harnish_crescent_vg
2372,1518,0.21938154101371765,0.19834379661557602,0.22741591771161024,canada_huey
869,450,0.2193639874458313,0.1983294010440153,0.22738088627602096,delta_harnish_crescent_vg
1316,440,0.21922096610069275,0.19821210240728376,0.22709544157380535,delta_harnish_crescent_vg
773,477,0.21912391483783722,0.19813249819406073,0.22690172575943862,delta_harnish_crescent_vg
1598,178,0.21909473836421967,0.19810856557950163,0.2268434860541324,delta_harnish_crescent_vg
854,747,0.2190602421760559,0.19808026861852795,0.22677462576876334,delta_harnish_crescent_vg
862,454,0.21896569430828094,0.19800270761607305,0.22658588208114527,delta_harnish_crescent_vg
456,917,0.21895381808280945,0.1979929646976451,0.22656217281625635,delta_harnish_crescent_vg
1579,162,0.2187068611383438,0.19779034671441584,0.2260691045974093,delta_harnish_crescent_vg
1590,169,0.21863126754760742,0.19772831708473834,0.22591815630282375,delta_harnish_crescent_vg
1584,165,0.21860450506210327,0.1977063557416414,0.2258647136609036,delta_harnish_crescent_vg
1546,1602,0.21853357553482056,0.19764814851254145,0.22572306712825674,canada_huey
472,890,0.21849986910820007,0.1976204866626832,0.22565575237750143,delta_harnish_crescent_vg
475,941,0.21845759451389313,0.19758579209378552,0.22557132359671206,delta_harnish_crescent_vg
1507,1552,0.21839186549186707,0.19753184619099523,0.22544004694604675,canada_huey
845,462,0.21835722029209137,0.19750341060033047,0.22537084930713297,delta_harnish_crescent_vg
853,744,0.218357115983963,0.19750332498657855,0.22537064096718457,delta_harnish_crescent_vg
1583,166,0.2183293104171753,0.19748050254501393,0.2253151028533772,delta_harnish_crescent_vg
818,461,0.21830031275749207,0.1974567010945113,0.22525718233409125,delta_harnish_crescent_vg
768,483,0.21821048855781555,0.19738296926482377,0.22507775688844744,delta_harnish_crescent_vg
789,428,0.21817630529403687,0.1973549086433599,0.22500947173219218,delta_harnish_crescent_vg
908,448,0.2181646227836609,0.19734531843351577,0.2249861340816498,delta_harnish_crescent_vg
1620,176,0.21804073452949524,0.19724361251295325,0.2247386340508099,delta_harnish_crescent_vg
1016,456,0.21803025901317596,0.19723501217548597,0.22471770524178275,delta_harnish_crescent_vg
798,434,0.2179599404335022,0.1971772791191631,0.22457721260240285,delta_harnish_crescent_vg
867,749,0.21795161068439484,0.19717043999636855,0.22456056968630503,delta_harnish_crescent_vg
864,463,0.21791186928749084,0.19713780976299605,0.22448116443908503,delta_harnish_crescent_vg
1597,180,0.21787747740745544,0.197109570966333,0.22441244569580704,delta_harnish_crescent_vg
1609,176,0.2178421914577484,0.1970805972300196,0.22434193848647796,delta_harnish_crescent_vg
758,487,0.21781635284423828,0.19705938028762712,0.22429030733396071,delta_harnish_crescent_vg
757,484,0.2177847921848297,0.19703346417285214,0.2242272408067558,delta_harnish_crescent_vg
834,461,0.21774427592754364,0.19700019316178496,0.22414627623537534,delta_harnish_crescent_vg
858,794,0.21770642697811127,0.19696911148200366,0.22407063937311714,delta_harnish_crescent_vg
